"tesi","Length","Diam","class","shoot","Tree","Length.node.","rank_node","normal_distance","median_distance","distance_abs","c","v","m","cl","nu","b","tot_buds","fate","new_shoots","from_","length2yo.cm.","length.newshoots","X.nodes2yo","c.1","v.1","m.1","cic.1","cl.1","B.1"
"AUTOR",35.5,6.7,"Lo",75,10,16,5,0.22,-3.5,3.5,1,1,0,0,0,0,3,"V",1,"SYL",1.7,"Sh",5,0,3,0,0,0,2
"AUTOR",35.5,6.7,"Lo",75,10,16,5,0.22,-3.5,3.5,0,2,0,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",35.5,6.7,"Lo",75,10,16,6,0.16,-2.5,2.5,1,0,2,0,0,0,4,"V",1,"SYL",6.4,"Me",9,3,4,2,0,0,4
"AUTOR",35.5,6.7,"Lo",75,10,16,6,0.16,-2.5,2.5,0,1,2,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",35.5,6.7,"Lo",75,10,16,6,0.16,-2.5,2.5,1,1,1,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",35.5,6.7,"Lo",75,10,16,6,0.16,-2.5,2.5,1,1,1,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",35.5,6.7,"Lo",75,10,16,7,0.09,-1.5,1.5,1,2,0,0,0,0,4,"V",1,"SYL",3.3,"Sh",5,3,3,1,0,0,1
"AUTOR",35.5,6.7,"Lo",75,10,16,7,0.09,-1.5,1.5,1,2,0,0,0,0,4,"V",1,"SYL",5.5,"Me",7,1,3,2,0,0,2
"AUTOR",35.5,6.7,"Lo",75,10,16,7,0.09,-1.5,1.5,0,3,0,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",35.5,6.7,"Lo",75,10,16,7,0.09,-1.5,1.5,1,2,0,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",35.5,6.7,"Lo",75,10,16,8,0.03,-0.5,0.5,0,0,0,0,0,0,1,"V",1,"PROL",3.5,"Sh",7,0,2,1,2,0,2
"AUTOR",35.5,6.7,"Lo",75,10,16,9,0.03,0.5,0.5,0,0,0,0,0,0,1,"V",1,"PROL",7.8,"Me",8,2,4,1,2,0,2
"AUTOR",35.5,6.7,"Lo",75,10,16,10,0.09,1.5,1.5,0,0,0,0,0,0,1,"V",1,"PROL",5.5,"Me",7,4,3,0,0,0,2
"AUTOR",35.5,6.7,"Lo",75,10,16,11,0.16,2.5,2.5,0,0,0,0,0,0,1,"V",1,"PROL",7.4,"Me",7,1,4,1,1,0,1
"AUTOR",35.5,6.7,"Lo",75,10,16,12,0.22,3.5,3.5,0,0,0,0,0,0,1,"V",1,"PROL",6.5,"Me",6,2,4,1,0,0,2
"AUTOR",35.5,6.7,"Lo",75,10,16,13,0.28,4.5,4.5,0,0,0,0,0,0,1,"V",1,"PROL",8,"Me",7,5,5,1,0,0,2
"AUTOR",35.5,6.7,"Lo",75,10,16,14,0.34,5.5,5.5,0,0,0,0,0,0,1,"V",1,"PROL",6,"Me",5,2,3,0,0,0,2
"AUTOR",35.5,6.7,"Lo",75,10,16,15,0.41,6.5,6.5,0,0,0,0,0,0,1,"V",1,"PROL",2.3,"Sh",4,1,3,1,0,0,1
"AUTOR",35.5,6.7,"Lo",75,10,16,16,0.47,7.5,7.5,0,0,0,0,0,0,1,"V",1,"PROL",19.5,"Me",10,7,8,1,0,0,0
"AUTOR",13.5,4,"Me",76,10,8,1,0.44,-3.5,3.5,0,0,0,0,0,0,1,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",13.5,4,"Me",76,10,8,2,0.31,-2.5,2.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",13.5,4,"Me",76,10,8,3,0.19,-1.5,1.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",13.5,4,"Me",76,10,8,4,0.06,-0.5,0.5,1,2,0,0,0,0,4,"V",1,"SYL",2.2,"Sh",5,0,2,1,0,0,2
"AUTOR",13.5,4,"Me",76,10,8,4,0.06,-0.5,0.5,1,2,0,0,0,0,4,"V",1,"SYL",0.8,"Sh",3,0,2,0,1,0,1
"AUTOR",13.5,4,"Me",76,10,8,4,0.06,-0.5,0.5,0,3,0,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",13.5,4,"Me",76,10,8,4,0.06,-0.5,0.5,1,2,0,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",13.5,4,"Me",76,10,8,5,0.06,0.5,0.5,1,1,1,0,0,0,4,"M",1,"SYL",0.8,"Sh",3,0,2,0,1,0,1
"AUTOR",13.5,4,"Me",76,10,8,5,0.06,0.5,0.5,1,0,2,0,0,0,4,"V",1,"SYL",3.7,"Sh",5,4,3,1,0,0,2
"AUTOR",13.5,4,"Me",76,10,8,5,0.06,0.5,0.5,0,1,2,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",13.5,4,"Me",76,10,8,5,0.06,0.5,0.5,1,1,1,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",13.5,4,"Me",76,10,8,6,0.19,1.5,1.5,1,1,0,1,3,0,3,"M",1,"SYL",2.1,"Sh",6,0,3,0,1,0,3
"AUTOR",13.5,4,"Me",76,10,8,6,0.19,1.5,1.5,0,1,1,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",13.5,4,"Me",76,10,8,6,0.19,1.5,1.5,1,0,1,0,0,0,3,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",13.5,4,"Me",76,10,8,7,0.31,2.5,2.5,0,0,0,0,0,0,1,"M",1,"PROL",2.5,"Sh",4,0,3,0,1,0,1
"AUTOR",13.5,4,"Me",76,10,8,8,0.44,3.5,3.5,0,0,0,0,0,0,1,"M",1,"PROL",1.3,"Sh",4,0,3,0,0,0,1
"AUTOR",28,4.48,"Lo",77,10,17,1,0.47,-8,8,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.48,"Lo",77,10,17,2,0.41,-7,7,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.48,"Lo",77,10,17,3,0.35,-6,6,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.48,"Lo",77,10,17,4,0.29,-5,5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.48,"Lo",77,10,17,5,0.24,-4,4,0,1,0,0,0,0,2,"V",1,"PROL",0.8,"Sh",3,0,1,0,1,0,2
"AUTOR",28,4.48,"Lo",77,10,17,5,0.24,-4,4,0,1,0,0,0,0,2,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.48,"Lo",77,10,17,6,0.18,-3,3,1,0,0,0,0,0,2,"V",1,"SYL",2,"Sh",5,0,1,1,0,0,3
"AUTOR",28,4.48,"Lo",77,10,17,6,0.18,-3,3,0,1,0,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.48,"Lo",77,10,17,7,0.12,-2,2,0,0,0,1,3,0,1,"M",1,"PROL",2.3,"Sh",5,0,4,0,1,0,1
"AUTOR",28,4.48,"Lo",77,10,17,8,0.06,-1,1,1,0,0,0,0,0,2,"V",1,"SYL",2.2,"Sh",4,0,2,0,1,0,2
"AUTOR",28,4.48,"Lo",77,10,17,8,0.06,-1,1,0,1,0,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.48,"Lo",77,10,17,9,0,0,0,1,1,0,0,0,0,3,"V",1,"SYL",1,"Sh",1,0,0,0,1,0,0
"AUTOR",28,4.48,"Lo",77,10,17,9,0,0,0,0,2,0,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.48,"Lo",77,10,17,9,0,0,0,1,1,0,0,0,0,3,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.48,"Lo",77,10,17,10,0.06,1,1,0,0,0,1,3,0,1,"M",1,"PROL",1.3,"Sh",3,3,1,0,1,0,2
"AUTOR",28,4.48,"Lo",77,10,17,11,0.12,2,2,1,1,0,0,0,0,3,"V",1,"SYL",2.4,"Sh",6,0,4,0,0,0,2
"AUTOR",28,4.48,"Lo",77,10,17,11,0.12,2,2,0,2,0,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.48,"Lo",77,10,17,11,0.12,2,2,1,1,0,0,0,0,3,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.48,"Lo",77,10,17,12,0.18,3,3,0,0,0,1,2,0,1,"M",1,"PROL",0.8,"Sh",3,0,1,0,0,0,2
"AUTOR",28,4.48,"Lo",77,10,17,13,0.24,4,4,0,0,0,1,3,0,1,"M",1,"PROL",1,"Sh",1,0,0,0,1,0,0
"AUTOR",28,4.48,"Lo",77,10,17,14,0.29,5,5,0,0,0,1,3,0,1,"M",1,"PROL",0.8,"Sh",1,0,0,0,1,0,0
"AUTOR",28,4.48,"Lo",77,10,17,15,0.35,6,6,0,0,0,0,0,0,1,"V",1,"PROL",1.2,"Sh",3,0,3,0,0,0,0
"AUTOR",28,4.48,"Lo",77,10,17,16,0.41,7,7,0,0,0,0,0,0,1,"C",1,"SYL",1.5,"Sh",3,0,1,0,2,0,0
"AUTOR",28,4.48,"Lo",77,10,17,17,0.47,8,8,0,0,0,0,0,0,1,"V",1,"PROL",2.5,"Sh",5,0,2,0,2,0,1
"AUTOR",14,3.5,"Me",78,10,8,1,0.44,-3.5,3.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14,3.5,"Me",78,10,8,2,0.31,-2.5,2.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14,3.5,"Me",78,10,8,3,0.19,-1.5,1.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14,3.5,"Me",78,10,8,4,0.06,-0.5,0.5,0,0,0,1,1,0,1,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14,3.5,"Me",78,10,8,5,0.06,0.5,0.5,1,1,0,1,1,0,3,"M",1,"SYL",0.8,"Sh",2,0,1,0,1,0,1
"AUTOR",14,3.5,"Me",78,10,8,5,0.06,0.5,0.5,1,0,1,0,0,0,3,"V",1,"SYL",3.4,"Sh",5,1,4,0,0,0,2
"AUTOR",14,3.5,"Me",78,10,8,5,0.06,0.5,0.5,0,1,1,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14,3.5,"Me",78,10,8,6,0.19,1.5,1.5,0,0,0,1,4,0,1,"M",1,"PROL",0.8,"Sh",1,0,0,0,1,0,0
"AUTOR",14,3.5,"Me",78,10,8,7,0.31,2.5,2.5,0,0,1,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14,3.5,"Me",78,10,8,7,0.31,2.5,2.5,1,0,0,0,0,0,2,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14,3.5,"Me",78,10,8,8,0.44,3.5,3.5,0,0,0,0,0,0,1,"M",1,"PROL",3,"Sh",5,0,4,0,1,0,1
"AUTOR",22,4.5,"Lo",79,10,10,1,0.45,-4.5,4.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",22,4.5,"Lo",79,10,10,2,0.35,-3.5,3.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",22,4.5,"Lo",79,10,10,3,0.25,-2.5,2.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",22,4.5,"Lo",79,10,10,4,0.15,-1.5,1.5,0,0,0,0,0,0,1,"V",1,"PROL",1,"Sh",4,0,3,0,1,0,1
"AUTOR",22,4.5,"Lo",79,10,10,5,0.05,-0.5,0.5,1,0,0,1,3,0,2,"M",1,"SYL",2.4,"Sh",4,0,3,0,1,0,1
"AUTOR",22,4.5,"Lo",79,10,10,5,0.05,-0.5,0.5,0,0,1,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",22,4.5,"Lo",79,10,10,6,0.05,0.5,0.5,1,2,2,0,0,0,6,"M",1,"SYL",5.2,"Me",6,5,3,0,2,0,1
"AUTOR",22,4.5,"Lo",79,10,10,6,0.05,0.5,0.5,1,1,3,0,0,0,6,"V",1,"SYL",1.4,"Sh",4,0,2,0,0,0,2
"AUTOR",22,4.5,"Lo",79,10,10,6,0.05,0.5,0.5,0,2,3,0,0,0,6,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",22,4.5,"Lo",79,10,10,6,0.05,0.5,0.5,1,1,3,0,0,0,6,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",22,4.5,"Lo",79,10,10,6,0.05,0.5,0.5,1,2,2,0,0,0,6,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",22,4.5,"Lo",79,10,10,6,0.05,0.5,0.5,1,2,2,0,0,0,6,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",22,4.5,"Lo",79,10,10,7,0.15,1.5,1.5,1,0,1,1,3,0,3,"M",1,"SYL",0.8,"Sh",3,0,2,0,2,0,0
"AUTOR",22,4.5,"Lo",79,10,10,7,0.15,1.5,1.5,0,0,2,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",22,4.5,"Lo",79,10,10,7,0.15,1.5,1.5,1,0,1,0,0,0,3,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",22,4.5,"Lo",79,10,10,8,0.25,2.5,2.5,0,0,0,1,2,0,1,"M",1,"PROL",3,"Sh",1,0,0,0,1,0,0
"AUTOR",22,4.5,"Lo",79,10,10,9,0.35,3.5,3.5,1,1,0,1,3,0,3,"M",1,"SYL",2,"Sh",5,0,1,1,1,0,2
"AUTOR",22,4.5,"Lo",79,10,10,9,0.35,3.5,3.5,1,0,1,0,0,0,3,"V",1,"SYL",1.3,"Sh",4,0,2,1,1,0,1
"AUTOR",22,4.5,"Lo",79,10,10,9,0.35,3.5,3.5,0,1,1,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",22,4.5,"Lo",79,10,10,10,0.45,4.5,4.5,0,0,0,1,4,0,1,"M",1,"PROL",3.8,"Sh",6,0,5,0,2,0,1
"AUTOR",38,5.52,"Lo",80,10,12,1,0.46,-5.5,5.5,0,0,0,0,0,0,1,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,2,0.38,-4.5,4.5,0,0,0,0,0,0,1,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,3,0.29,-3.5,3.5,0,0,0,0,0,0,1,"C",1,"SYL",0.9,"Sh",3,0,1,1,0,0,1
"AUTOR",38,5.52,"Lo",80,10,12,4,0.21,-2.5,2.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,5,0.12,-1.5,1.5,0,1,0,1,1,0,2,"M",1,"PROL",1.3,"Sh",4,0,2,0,1,0,2
"AUTOR",38,5.52,"Lo",80,10,12,5,0.12,-1.5,1.5,0,0,1,0,0,0,2,"V",1,"PROL",1.3,"Sh",4,0,0,1,0,0,3
"AUTOR",38,5.52,"Lo",80,10,12,6,0.04,-0.5,0.5,1,2,1,0,0,0,5,"M",1,"SYL",3.3,"Sh",4,0,3,0,0,0,1
"AUTOR",38,5.52,"Lo",80,10,12,6,0.04,-0.5,0.5,1,1,2,0,0,0,5,"V",1,"SYL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",38,5.52,"Lo",80,10,12,6,0.04,-0.5,0.5,1,1,2,0,0,0,5,"V",1,"SYL",1,"Sh",4,0,2,1,0,0,1
"AUTOR",38,5.52,"Lo",80,10,12,6,0.04,-0.5,0.5,0,2,2,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,6,0.04,-0.5,0.5,1,2,1,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,7,0.04,0.5,0.5,0,0,4,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,7,0.04,0.5,0.5,1,0,3,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,7,0.04,0.5,0.5,1,0,3,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,7,0.04,0.5,0.5,1,0,3,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,7,0.04,0.5,0.5,1,0,3,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,8,0.12,1.5,1.5,1,1,2,1,3,0,5,"M",1,"SYL",3.7,"Sh",5,0,3,0,1,0,2
"AUTOR",38,5.52,"Lo",80,10,12,8,0.12,1.5,1.5,0,1,3,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,8,0.12,1.5,1.5,1,0,3,0,0,0,5,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,8,0.12,1.5,1.5,1,1,2,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,8,0.12,1.5,1.5,1,1,2,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38,5.52,"Lo",80,10,12,9,0.21,2.5,2.5,0,0,0,0,0,0,1,"M",1,"PROL",3.9,"Sh",5,0,4,0,1,0,0
"AUTOR",38,5.52,"Lo",80,10,12,10,0.29,3.5,3.5,0,1,1,0,0,0,3,"C",1,"SYL",1.2,"Sh",2,0,1,0,2,0,0
"AUTOR",38,5.52,"Lo",80,10,12,10,0.29,3.5,3.5,1,1,0,1,3,0,3,"M",1,"SYL",10.1,"Me",7,0,4,2,1,0,0
"AUTOR",38,5.52,"Lo",80,10,12,10,0.29,3.5,3.5,1,0,1,0,0,0,3,"V",1,"SYL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",38,5.52,"Lo",80,10,12,11,0.38,4.5,4.5,0,0,0,0,0,0,1,"V",1,"PROL",1.1,"Sh",4,0,3,0,1,0,1
"AUTOR",38,5.52,"Lo",80,10,12,12,0.46,5.5,5.5,0,0,0,0,0,0,1,"V",1,"PROL",0.7,"Sh",1,0,1,1,1,0,0
"AUTOR",66.5,8.16,"VLo",83,10,18,1,0.47,-8.5,8.5,0,0,0,0,0,0,1,"V",1,"PROL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",66.5,8.16,"VLo",83,10,18,2,0.42,-7.5,7.5,0,0,0,0,0,0,1,"V",1,"PROL",1.1,"Sh",4,0,1,1,0,0,2
"AUTOR",66.5,8.16,"VLo",83,10,18,3,0.36,-6.5,6.5,0,0,0,1,2,0,1,"M",1,"PROL",2.7,"Sh",4,0,3,0,1,0,1
"AUTOR",66.5,8.16,"VLo",83,10,18,4,0.31,-5.5,5.5,1,0,0,0,0,0,2,"V",1,"SYL",1.7,"Sh",5,0,2,1,0,0,2
"AUTOR",66.5,8.16,"VLo",83,10,18,4,0.31,-5.5,5.5,0,1,0,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,5,0.25,-4.5,4.5,1,2,0,0,0,0,4,"V",1,"SYL",0.8,"Sh",4,2,4,0,0,0,0
"AUTOR",66.5,8.16,"VLo",83,10,18,5,0.25,-4.5,4.5,1,2,0,0,0,0,4,"V",1,"SYL",1.5,"Sh",5,1,2,0,1,0,1
"AUTOR",66.5,8.16,"VLo",83,10,18,5,0.25,-4.5,4.5,0,3,0,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,5,0.25,-4.5,4.5,1,2,0,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,6,0.19,-3.5,3.5,1,2,0,0,0,0,4,"V",1,"SYL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",66.5,8.16,"VLo",83,10,18,6,0.19,-3.5,3.5,1,2,0,0,0,0,4,"V",1,"SYL",1.2,"Sh",4,0,3,0,0,0,1
"AUTOR",66.5,8.16,"VLo",83,10,18,6,0.19,-3.5,3.5,1,2,0,0,0,0,4,"V",1,"SYL",5.5,"Me",6,0,1,7,3,0,1
"AUTOR",66.5,8.16,"VLo",83,10,18,6,0.19,-3.5,3.5,0,3,0,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,7,0.14,-2.5,2.5,1,1,2,0,0,0,5,"V",1,"SYL",0.8,"Sh",3,0,2,0,0,0,1
"AUTOR",66.5,8.16,"VLo",83,10,18,7,0.14,-2.5,2.5,1,1,2,0,0,0,5,"V",1,"SYL",3.6,"Sh",5,4,4,2,0,0,1
"AUTOR",66.5,8.16,"VLo",83,10,18,7,0.14,-2.5,2.5,0,2,2,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,7,0.14,-2.5,2.5,1,2,1,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,7,0.14,-2.5,2.5,1,2,1,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,8,0.08,-1.5,1.5,1,0,3,1,3,0,5,"M",1,"SYL",1.2,"Sh",3,0,2,0,2,0,0
"AUTOR",66.5,8.16,"VLo",83,10,18,8,0.08,-1.5,1.5,1,0,3,0,0,0,5,"M",1,"SYL",0.5,"Sh",2,0,2,0,0,0,0
"AUTOR",66.5,8.16,"VLo",83,10,18,8,0.08,-1.5,1.5,0,0,4,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,8,0.08,-1.5,1.5,1,0,3,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,8,0.08,-1.5,1.5,1,0,3,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,9,0.03,-0.5,0.5,0,0,0,0,0,0,1,"V",1,"PROL",8.5,"Me",9,0,7,0,2,0,0
"AUTOR",66.5,8.16,"VLo",83,10,18,10,0.03,0.5,0.5,0,0,0,1,4,0,1,"M",1,"PROL",5,"Sh",5,0,5,0,1,0,0
"AUTOR",66.5,8.16,"VLo",83,10,18,11,0.08,1.5,1.5,0,0,0,1,3,0,1,"M",1,"PROL",5.5,"Me",7,0,7,0,1,0,0
"AUTOR",66.5,8.16,"VLo",83,10,18,12,0.14,2.5,2.5,0,0,0,0,0,0,1,"M",1,"PROL",6.5,"Me",6,0,5,0,1,0,1
"AUTOR",66.5,8.16,"VLo",83,10,18,13,0.19,3.5,3.5,0,0,0,0,0,0,1,"V",1,"PROL",10.3,"Me",9,10,4,8,1,0,1
"AUTOR",66.5,8.16,"VLo",83,10,18,14,0.25,4.5,4.5,0,0,0,0,0,0,1,"V",1,"PROL",10.5,"Me",8,10,4,7,0,0,1
"AUTOR",66.5,8.16,"VLo",83,10,18,15,0.31,5.5,5.5,0,0,0,0,0,0,1,"V",1,"PROL",11,"Me",8,6,3,7,0,0,1
"AUTOR",66.5,8.16,"VLo",83,10,18,16,0.36,6.5,6.5,0,1,0,0,0,0,2,"V",1,"PROL",15.5,"Me",10,19,6,10,1,0,2
"AUTOR",66.5,8.16,"VLo",83,10,18,16,0.36,6.5,6.5,0,1,0,0,0,0,2,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,17,0.42,7.5,7.5,0,1,0,0,0,0,2,"V",1,"PROL",34.5,"Lo",17,3,13,4,0,0,1
"AUTOR",66.5,8.16,"VLo",83,10,18,17,0.42,7.5,7.5,0,1,0,0,0,0,2,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,18,0.47,8.5,8.5,0,2,0,0,0,0,3,"V",1,"PROL",6,"Me",3,0,0,0,3,0,0
"AUTOR",66.5,8.16,"VLo",83,10,18,18,0.47,8.5,8.5,0,2,0,0,0,0,3,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",66.5,8.16,"VLo",83,10,18,18,0.47,8.5,8.5,0,2,0,0,0,0,3,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",16,4.34,"Me",84,10,8,1,0.44,-3.5,3.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",16,4.34,"Me",84,10,8,2,0.31,-2.5,2.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",16,4.34,"Me",84,10,8,3,0.19,-1.5,1.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",16,4.34,"Me",84,10,8,4,0.06,-0.5,0.5,0,0,0,0,0,0,1,"V",1,"PROL",0.5,"Sh",1,0,0,0,1,0,0
"AUTOR",16,4.34,"Me",84,10,8,5,0.06,0.5,0.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
